name,quantity,price,volume,timestamp,UID
Tesco Jazz Apple 6 Pack,1,2.3,1.0,2023-04-14 14:17:26.500,ID_273
Tesco Carrots 800G,1,0.4,1.0,2023-04-14 14:17:26.500,ID_258
Tesco Bananas Loose,1,1.01,1.0,2023-04-14 14:17:26.500,ID_202
Tesco Fresh Cut Coriander 30G,1,0.52,1.0,2023-04-14 14:17:26.500,ID_275
This Isn't Beef Plant Based Mince 250G,1,1.77,1.0,2023-04-14 14:17:26.500,ID_266
Tesco Curled Leaf Parsley 30g,1,0.6,1.0,2023-04-14 14:17:26.500,ID_1984
Mccoy's Thai Sweet Chicken Grab Bag Crisps 45G,1,0.71,1.0,2024-07-03 11:38:13.147,ID_2022
Tesco Jerk Chicken Jamaican Style Sandwich,1,1.82,1.0,2024-07-03 11:38:13.147,ID_2095
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.87,1.0,2024-07-03 11:38:13.147,ID_21
Warburtons Thick Sliced Seeded Batch Bread 800g,1,2.1,1.0,2024-07-15 20:23:12.332,ID_2084
Tesco Fresh Egg Custard Tarts 2 Pack,2,0.95,2.0,2024-07-15 20:23:12.332,ID_1877
Oreo Vanilla 154G,1,1.0,1.0,2024-07-15 20:23:12.332,ID_2096
Banana Each (C),6,0.25,6.0,2021-11-30 21:38:42.666,ID_49
Tesco Granny Smith Apple 6 Pack,1,1.7,1.0,2021-11-30 21:38:42.666,ID_2017
Tesco Conference Each (C),4,0.5,4.0,2021-11-30 21:38:42.666,ID_40
Pride Lemon Juice 250Ml,1,0.9,1.0,2023-09-03 18:45:14.114,ID_157
Cucumber Whole Each (C),1,0.8,1.0,2023-09-03 18:45:14.114,ID_45
Tesco Sun Dried Tomatoes 285G,1,2.95,1.0,2023-09-03 18:45:14.114,ID_162
Tesco British Extra Mature Grated Cheddar Cheese 250 G,1,2.25,1.0,2023-09-03 18:45:14.114,ID_158
Tesco Ready to Eat Large Avocado Each,2,1.05,2.0,2023-09-03 18:45:14.114,ID_1918
Tesco Lightly Salted Tortilla Chips 200G,1,1.15,1.0,2023-09-03 18:45:14.114,ID_159
Istanbul Jalapeno Pepper Slices 680G,1,2.55,1.0,2023-09-03 18:45:14.114,ID_160
Tesco Fresh Soured Cream 142Ml,1,0.85,1.0,2023-09-03 18:45:14.114,ID_25
Tesco Grated Mozzarella 250G,1,2.25,1.0,2023-09-03 18:45:14.114,ID_161
Doritos Cool Original 225G,1,1.75,1.0,2023-09-03 18:45:14.114,ID_2097
Tesco Aubergine Each 250G (C),1,0.8,1.0,2021-10-13 17:43:15.296,ID_68
Tesco Kale 180G (C),1,1.05,1.0,2021-10-13 17:43:15.296,ID_557
Tesco Rock Salt Grinder 100G,1,2.15,1.0,2021-10-13 17:43:15.296,ID_559
Tesco Ready to Eat Large Avocado Each,2,0.8,2.0,2021-10-13 17:43:15.296,ID_1918
Tesco Fire Pit Habenero Relish 300G,1,0.57,1.0,2021-10-13 17:43:15.296,ID_563
Napolina Extra Virgin Olive Oil 500Ml,1,2.75,1.0,2021-10-13 17:43:15.296,ID_2098
Banana Each (C),5,0.25,5.0,2021-10-13 17:43:15.296,ID_49
Tesco Free Range 6 Medium Express Pack,2,0.95,2.0,2021-10-13 17:43:15.296,ID_558
Tesco Stonebaked Spinach & Ricotta Pizza 314G,1,1.36,1.0,2021-10-13 17:43:15.296,ID_493
Frank's RedHot Original Cayenne Pepper Hot Sauce 148ml,1,1.7,1.0,2021-10-13 17:43:15.296,ID_560
Tesco The Triple Sandwich,1,1.35,1.0,2021-10-13 17:43:15.296,ID_562
Kiwi Fruit Each (C),4,0.35,4.0,2021-10-13 17:43:15.296,ID_484
Tesco Carrot 500G (C),1,0.35,1.0,2021-10-13 17:43:15.296,ID_5
The Tofoo Co Naked Tofu 280G,1,2.2,1.0,2021-10-13 17:43:15.296,ID_512
Belazu Rose Harissa Paste 130G,1,4.05,1.0,2021-10-13 17:43:15.296,ID_368
Tesco English Salted Butter 250g,1,1.55,1.0,2021-10-13 17:43:15.296,ID_1960
Tesco Vegetable Samosas 4 Pack 216g,1,1.24,1.0,2021-10-13 17:43:15.296,ID_2099
Tesco Garlic Sauce 235Ml,1,1.2,1.0,2022-06-02 19:26:05.148,ID_431
Tesco Maple & Pecan Plait Pastry,1,1.1,1.0,2023-09-04 08:32:27.224,ID_2100
Tesco Chicken Caesar Wrap,1,0.41,1.0,2022-06-12 15:56:11.271,ID_2101
Tesco White Baton 200G,1,0.6,1.0,2022-06-12 15:56:11.271,ID_427
Thornbridge Jaipur Ipa 4X330ml Can,1,6.0,1.0,2022-06-12 15:56:11.271,ID_425
Tesco Houmous 200G,1,1.0,1.0,2022-06-12 15:56:11.271,ID_428
Tesco Taramasalata 200G (C),1,1.0,1.0,2022-06-12 15:56:11.271,ID_16
Tesco Tiger Baton 200G,2,0.6,2.0,2022-06-12 15:56:11.271,ID_177
Tesco Sardines In Sunflower Oil 120G,2,0.45,2.0,2022-02-04 19:07:54.612,ID_495
Tesco Loose Red Peppers(C),1,0.35,1.0,2022-02-04 19:07:54.612,ID_3
Tesco Soured Cream 300Ml,1,1.35,1.0,2022-02-04 19:07:54.612,ID_285
Tesco Ready to Eat Large Avocado Each,2,0.8,2.0,2022-02-04 19:07:54.612,ID_1918
Hellmann's Light Mayonnaise Squeezy 430ml,1,1.45,1.0,2022-02-04 19:07:54.612,ID_496
Wicked Kitchen Sweet Potato Pakora Wrap,1,1.17,1.0,2022-02-04 19:07:54.612,ID_483
Banana Each (C),5,0.25,5.0,2022-02-04 19:07:54.612,ID_49
Tesco Suntrail Nectarine 4 Pack,1,1.45,1.0,2022-02-04 19:07:54.612,ID_487
Tesco 16 Seafood Sticks 250G,1,1.15,1.0,2022-02-04 19:07:54.612,ID_154
Tesco Mackerel in Sunflower Oil 125g,1,0.9,1.0,2022-02-04 19:07:54.612,ID_2102
Heinz Sweet Chilli Sauce 220Ml,1,1.75,1.0,2022-02-04 19:07:54.612,ID_497
Tesco Ploughmans Sandwich,1,1.43,1.0,2024-07-24 12:55:46.025,ID_2103
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.72,1.0,2024-07-24 12:55:46.025,ID_117
"Tesco Apple, Mango Strawberry And Raspberry 210G",1,1.93,1.0,2024-07-24 12:55:46.025,ID_2104
Tenzing Natural Energy Drink - Lime & Mint 330ml,1,1.25,1.0,2024-07-24 12:55:46.025,ID_1946
Tesco Brown Onion Each (C),3,0.25,3.0,2022-04-15 14:24:01.786,ID_7
Tesco Conference Each (C),3,0.5,3.0,2022-04-15 14:24:01.786,ID_40
WoodFarm Free Range Eggs 6 Large,2,2.3,2.0,2022-04-15 14:24:01.786,ID_2093
Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,1,1.3,1.0,2022-04-15 14:24:01.786,ID_1891
Tesco Spinach 250G,1,1.3,1.0,2022-04-15 14:24:01.786,ID_35
Tesco Finest Aged Blue Stilton 215G,1,2.45,1.0,2022-04-15 14:24:01.786,ID_449
Tesco Granny Smith Apple 6 Pack,1,1.7,1.0,2022-04-15 14:24:01.786,ID_2017
Tesco Fire Pit Sweet Chilli Chicken Thighs 900G,1,2.25,1.0,2022-04-15 14:24:01.786,ID_450
Tesco Sweet & Easy Peel Clementines 600g,1,1.5,1.0,2022-04-15 14:24:01.786,ID_1876
Tesco Loose Red Peppers(C),1,0.55,1.0,2022-04-15 14:24:01.786,ID_3
Tesco Chestnut Mushroom 250G,1,0.85,1.0,2022-04-15 14:24:01.786,ID_1874
Tesco Cinnamon Swirl Pastry 2 Pack,1,1.1,1.0,2023-11-01 12:46:35.920,ID_1881
Tesco Yule Hog Wrap,1,1.65,1.0,2023-11-01 12:46:35.920,ID_73
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.59,1.0,2023-11-01 12:46:35.920,ID_21
Fulfil Chocolate Salted Caramel Vitamin & Protein Bar 40G,1,1.16,1.0,2023-11-01 12:46:35.920,ID_126
Tesco Finest Edamame & Greens Salad 200G,1,0.99,1.0,2021-11-02 16:49:44.359,ID_540
Tesco Halkidiki Olives & Slow Roasted Tomatoes 160G,1,1.97,1.0,2021-11-02 16:49:44.359,ID_534
Tesco Romaine Lettuce Hearts (C),1,0.86,1.0,2021-11-02 16:49:44.359,ID_445
Tesco Finest Coleslaw 300G,1,0.9,1.0,2021-11-02 16:49:44.359,ID_536
Tesco Finest Smoked Scottish Salmon & Cream Cheese Sandwich,1,1.95,1.0,2021-11-02 16:49:44.359,ID_537
Banana Each (C),5,0.25,5.0,2021-11-02 16:49:44.359,ID_49
Tesco Corn On The Cob Twinpack (C),1,1.5,1.0,2021-11-02 16:49:44.359,ID_146
Tesco Sun Dried Tomatoes 285G,1,1.95,1.0,2021-11-02 16:49:44.359,ID_162
Thai Dragon Sriracha Hot Chilli Sauce 455Ml,1,2.2,1.0,2021-11-02 16:49:44.359,ID_535
HP Brown Sauce 450g,1,2.25,1.0,2021-11-02 16:49:44.359,ID_2105
Tesco Spanish Style Tortilla 500G,1,2.03,1.0,2021-11-02 16:49:44.359,ID_539
Tesco Finest Super Seeded Sliced Farmhouse Loaf 800g,1,1.25,1.0,2021-11-02 16:49:44.359,ID_1891
Cauldron Foods Falafel 200G,1,1.25,1.0,2021-11-02 16:49:44.359,ID_541
Tesco Houmous 200G,1,0.75,1.0,2021-11-02 16:49:44.359,ID_428
Vita Coco Natural Coconut Water 500 Ml,1,2.75,1.0,2021-07-29 13:39:31.670,ID_654
Tesco Mango Chunks 120G,1,1.0,1.0,2021-07-29 13:39:31.670,ID_87
Tesco Chicken Triple Sandwich,1,2.75,1.0,2021-07-29 13:39:31.670,ID_180
Dina Paninette 5 Large Traditional Lebanese White Bread Wraps,1,0.72,1.0,2024-09-29 15:07:00.662,ID_2106
Hovis Seed Sensations Seven Seeds Sliced Bread 800g,1,0.73,1.0,2024-09-29 15:07:00.662,ID_1995
Tesco Health Ibuprofen 200mg Pain Relief Tablets 16s,1,0.55,1.0,2024-09-29 15:07:00.662,ID_2016
St Helen's Fresh Semi Skimmed Goats Milk 1 Litre,1,0.8,1.0,2024-09-29 15:07:00.662,ID_2107
Alpro Almond No Sugar Chilled Dairy Free Drink 1L,1,2.3,1.0,2024-09-29 15:07:00.662,ID_2085
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.95,1.0,2024-09-29 15:07:00.662,ID_1877
Banana Each (C),6,0.27,6.0,2024-09-29 15:07:00.662,ID_49
Tesco Red Peppers Each,1,0.45,1.0,2022-01-29 17:18:28.498,ID_213
Tesco Brown Onions Loose,1,0.85,1.0,2022-01-29 17:18:28.498,ID_245
Tesco Ready To Eat Large Avocados Each,1,0.79,1.0,2022-01-29 17:18:28.498,ID_242
Doritos Tangy Cheese 250G,1,1.25,1.0,2022-01-29 17:18:28.498,ID_2108
Tesco Paprika 52G,1,0.9,1.0,2022-01-29 17:18:28.498,ID_292
Tesco Pure Sunflower Oil 1L,1,2.4,1.0,2023-02-19 13:27:48.310,ID_303
Tesco Beansprouts 300G,1,0.23,1.0,2023-02-19 13:27:48.310,ID_301
Tesco Raw Seafood Selection 350G,1,4.5,1.0,2023-02-19 13:27:48.310,ID_299
Tesco Chinese Inspired Stir Fry Mix 320G,1,0.82,1.0,2023-02-19 13:27:48.310,ID_300
Secret Garden,1,10.0,1.0,2023-02-19 13:27:48.310,ID_203
Tesco 2 Boneless Salmon Fillets 240G,1,3.75,1.0,2023-02-19 13:27:48.310,ID_2109
Tesco Finest New York Deli Inspired Pastrami & Emmental Sandwich,1,1.8,1.0,2021-11-05 17:09:53.998,ID_532
Tesco Smoked Salmon Sushi Snack 57G,1,0.75,1.0,2021-11-05 17:09:53.998,ID_533
Tesco Egg Custard Tarts 2 Pack,1,0.6,1.0,2021-11-05 17:09:53.998,ID_54
Tesco Sweet Easy Peeler 600G (C),1,1.0,1.0,2023-09-18 13:15:06.081,ID_39
Tesco Tenderstem Broccoli 200G,1,2.2,1.0,2023-09-18 13:15:06.081,ID_147
Tesco 2 Boneless Salmon Fillets 260G,1,5.35,1.0,2023-09-18 13:15:06.081,ID_302
Tesco Spinach 250G,1,1.3,1.0,2023-09-18 13:15:06.081,ID_35
Tesco Salad Tomatoes 360G (C),1,0.9,1.0,2023-09-18 13:15:06.081,ID_12
"Tesco British Whole Milk 1.13L, 2 Pints",1,1.3,1.0,2023-09-18 13:15:06.081,ID_149
Tesco Continental Meat Platter 120G,1,1.23,1.0,2023-09-18 13:15:06.081,ID_150
Tesco Corn On The Cob Twinpack (C),1,1.7,1.0,2023-09-18 13:15:06.081,ID_146
Tesco Mixed Sized Organic Eggs 6 Pack,1,2.9,1.0,2023-09-18 13:15:06.081,ID_152
Tesco Conference Pear Minimum 4 Pack,1,1.85,1.0,2023-09-18 13:15:06.081,ID_11
Tesco Little Gem 2 Pack (C),1,0.8,1.0,2023-09-18 13:15:06.081,ID_78
Tesco Pink Lady Apple Min 6 Pack (C),1,3.25,1.0,2023-09-18 13:15:06.081,ID_148
Tesco Cooked Beetroot Vacuum Pack 300G (C),1,1.15,1.0,2023-09-18 13:15:06.081,ID_37
Doritos Cool Original 225G,1,2.0,1.0,2021-07-17 21:39:52.721,ID_2097
Tesco Universal Bag For Life,1,0.2,1.0,2021-07-17 21:39:52.721,ID_99
Blue Dragon Sweet Chilli Sauce Light 350G,1,1.91,1.0,2021-07-17 21:39:52.721,ID_660
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2021-07-17 21:39:52.721,ID_12
Tesco Soured Cream 300Ml,1,1.25,1.0,2021-07-17 21:39:52.721,ID_285
Doritos Tangy Cheese 250G,1,2.0,1.0,2021-07-17 21:39:52.721,ID_2108
Tesco 400G Plus 50% Extra Free (C) (W),1,2.0,1.0,2021-07-17 21:39:52.721,ID_2110
Tesco Mozzarella 240G,2,0.8,2.0,2021-07-17 21:39:52.721,ID_507
Tesco British Mature Grated Cheddar Cheese 250 G,1,2.0,1.0,2021-07-17 21:39:52.721,ID_472
Tao Kae Noi Tempura Seaweed Original 40G,1,1.9,1.0,2023-05-17 14:02:39.339,ID_227
Tesco Red Peppers Each,2,0.6,2.0,2023-05-17 14:02:39.339,ID_213
Tesco Finest Oyster Mushroom Cluster 150G,1,1.8,1.0,2023-05-17 14:02:39.339,ID_212
Tesco Pickled Red Cabbage 335G,1,1.1,1.0,2023-05-17 14:02:39.339,ID_2014
Tesco Closed Cup Mushrooms 400G,1,1.25,1.0,2023-05-17 14:02:39.339,ID_231
Tesco Large Granny Smith Apples Class 1 Loose,1,2.6,1.0,2023-05-17 14:02:39.339,ID_1928
Tesco E/Anglian Little Gem Lettuce 2 Pack,1,0.49,1.0,2023-05-17 14:02:39.339,ID_1911
Wicked Kitchen 2 Jalapeno Griller Patties 226G,2,1.83,2.0,2023-05-17 14:02:39.339,ID_218
Thai Dragon Fish Sauce 200Ml,1,1.75,1.0,2023-05-17 14:02:39.339,ID_229
Aspall White Wine Vinegar 350Ml,1,1.45,1.0,2023-05-17 14:02:39.339,ID_219
Suntrail Farms Ripen At Home Peach Minimum 4 Pack,1,0.95,1.0,2023-05-17 14:02:39.339,ID_216
Tesco Panko Breadcrumbs 150G,1,2.0,1.0,2023-05-17 14:02:39.339,ID_220
Tesco Taramasalata Dip 200G,1,1.0,1.0,2023-05-17 14:02:39.339,ID_1914
Tesco Tenderstem Broccoli Spears 330G,1,2.35,1.0,2023-05-17 14:02:39.339,ID_1035
Tesco Savoy Cabbage Each,1,0.65,1.0,2023-05-17 14:02:39.339,ID_207
Tesco Salmon Tails 260G,1,3.46,1.0,2023-05-17 14:02:39.339,ID_233
Tesco Perfectly Ripe Mango,1,0.69,1.0,2023-05-17 14:02:39.339,ID_222
Tesco Cripps Red Apples Loose,1,3.45,1.0,2023-05-17 14:02:39.339,ID_209
Tesco Cornichons With Chilli 340G,1,1.45,1.0,2023-05-17 14:02:39.339,ID_210
Tesco Jasmine Rice 1Kg,1,2.65,1.0,2023-05-17 14:02:39.339,ID_208
Tesco Large Baking Potatoes Loose,1,0.7,1.0,2023-05-17 14:02:39.339,ID_123
Tesco Asparagus 180G,1,1.6,1.0,2023-05-17 14:02:39.339,ID_224
Tesco Salad Tomatoes 6 Pack,1,0.85,1.0,2023-05-17 14:02:39.339,ID_205
Grower's Harvest Sultanas 500G,1,0.95,1.0,2023-05-17 14:02:39.339,ID_226
Tesco Red Chillies 60G,2,0.31,2.0,2023-05-17 14:02:39.339,ID_228
Tesco Sweet Chilli Houmous 182G,1,1.0,1.0,2023-05-17 14:02:39.339,ID_9
Tiger Tiger Rice Vermicelli 400G,1,2.2,1.0,2023-05-17 14:02:39.339,ID_211
Tesco Brown Onions Each,3,0.18,3.0,2023-05-17 14:02:39.339,ID_217
Tesco Figs Minimum 3 Pack,1,1.18,1.0,2023-05-17 14:02:39.339,ID_225
Tesco Carrots Loose,1,0.6,1.0,2023-05-17 14:02:39.339,ID_206
This Isn't Pork Plant-Based Onion Sausages 270G,2,2.1,2.0,2023-05-17 14:02:39.339,ID_230
Tesco Bananas Loose,1,1.01,1.0,2023-05-17 14:02:39.339,ID_202
Tesco Tuna Crunch Sub,1,1.57,1.0,2023-08-14 10:06:51.520,ID_176
Tesco Hoi Sin Duck Wrap,1,1.86,1.0,2023-08-14 10:06:51.520,ID_172
Walkers Cheese & Onion Grab Bag Crisps 45g,1,1.0,1.0,2023-08-14 10:06:51.520,ID_171
Tesco Egg Protein Pot 90G,1,0.7,1.0,2023-08-14 10:06:51.520,ID_74
Tesco 2 Scotch Eggs 227G (C),1,1.01,1.0,2023-08-14 10:06:51.520,ID_170
Tesco Pink Lady Apple & Grape Pot 100G,1,0.49,1.0,2023-08-14 10:06:51.520,ID_173
Tropicana Smooth Orange Juice 300ml,1,1.13,1.0,2023-08-14 10:06:51.520,ID_2111
Lipton Ice Tea Peach Bottle 500ml,1,1.05,1.0,2023-08-14 10:06:51.520,ID_174
Mint Birthday Card Ha Pea Birthday,1,2.0,1.0,2024-01-13 17:58:18.426,ID_50
Condesa De Flores Cava Brut 75Cl,1,5.75,1.0,2024-01-13 17:58:18.426,ID_51
Tesco Extra Mature Cheddar Cheese 400G,1,3.3,1.0,2024-01-17 20:30:02.859,ID_24
Tesco Fresh Soured Cream 142Ml,1,0.85,1.0,2024-01-17 20:30:02.859,ID_25
Limes Each,2,0.25,2.0,2024-01-17 20:30:02.859,ID_23
Hellmann's Light Mayonnaise Squeezy 650Ml,1,3.1,1.0,2024-01-26 21:04:04.307,ID_1
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.95,1.0,2024-01-26 21:04:04.307,ID_1877
Tesco Salmon With Sriracha Mayonnaise & Onions 143G,1,0.75,1.0,2023-10-19 19:21:01.674,ID_132
Tesco Salmon & Tuna Sushi 136G,2,0.75,2.0,2023-10-19 19:21:01.674,ID_131
Tesco Katsu Chicken & Hoisin Duck Sushi 134G,2,0.75,2.0,2023-10-19 19:21:01.674,ID_130
Banana Each (C),6,0.27,6.0,2023-10-19 19:21:01.674,ID_49
PICK 'N' MIX     MEDIUM CUP       SALE            ,1,3.5,1.0,2024-10-21 17:37:09.286,ID_281
Tesco Ho-Ho-Hog Wrap,1,1.82,1.0,2024-12-12 12:37:26.179,ID_2112
Tenzing Natural Energy Drink - Lime & Mint 330ml,1,1.1,1.0,2024-12-12 12:37:26.179,ID_1946
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.68,1.0,2024-12-12 12:37:26.179,ID_117
Limes Each,1,0.3,1.0,2024-12-31 15:06:32.028,ID_23
Loctite Liq.Superglue 3G And From Glueremover,1,3.35,1.0,2024-12-31 15:06:32.028,ID_2113
Schweppes Slimline Tonic Water 1L,3,1.3,3.0,2024-12-31 15:06:32.028,ID_542
Lemons Each,2,0.35,2.0,2024-12-31 15:06:32.028,ID_879
Harry Brompton's Lemon & Lime Iced Tea 500ml,1,0.94,1.0,2024-06-13 13:11:36.034,ID_2114
Tesco Plant Chef Roasted Vegetable & Pesto Wrap,1,1.77,1.0,2024-06-13 13:11:36.034,ID_22
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.69,1.0,2024-06-13 13:11:36.034,ID_117
San Pellegrino Sparkling Natural Mineral Water 500ml,1,0.84,1.0,2024-04-17 12:16:42.744,ID_21
Tesco The Chicken Club Sandwich,1,1.87,1.0,2024-04-17 12:16:42.744,ID_521
Tesco Egg Custard Tarts 4 Pack,1,1.45,1.0,2024-04-17 12:16:42.744,ID_413
Mccoy's Cheddar & Onion Grab Bag Crisps 45G,1,0.69,1.0,2024-04-17 12:16:42.744,ID_117
Tesco A4 Refill Pad 300 Pages,1,2.1,1.0,2021-10-11 13:17:21.221,ID_564
DIESEL  ,1,1.44,1.0,2023-06-19 10:59:58.369,ID_193
Tesco Bananas Loose,1,0.73,1.0,2021-08-06 19:52:33.221,ID_202
Tesco Health Allergy & Hayfever Relief Cetirizine Tablets 14s,1,1.8,1.0,2021-08-06 19:52:33.221,ID_2115
Sierra Tequila Blanco 50cl,1,15.0,1.0,2021-08-06 19:52:33.221,ID_636
John Smiths Extra Smooth 18X440ml Cans,1,15.0,1.0,2021-08-06 19:52:33.221,ID_2116
DIESEL  ,1,1.89,1.0,2022-07-10 16:34:40.889,ID_193
Tesco Conference Each (C),3,0.45,3.0,2024-03-04 18:23:42.731,ID_40
Boursin Garlic & Herbs Soft Cheese 150g,1,1.9,1.0,2024-03-04 18:23:42.731,ID_1873
Tesco Trimmed Spring Onions 100G,1,0.46,1.0,2024-03-04 18:23:42.731,ID_1940
Tesco Sweet Chilli Houmous 182G,1,1.4,1.0,2024-03-04 18:23:42.731,ID_9
Tesco Salad Tomatoes 360G (C),1,0.95,1.0,2024-03-04 18:23:42.731,ID_12
Tesco Mixed Sized Organic Eggs 6 Pack,1,2.9,1.0,2024-03-04 18:23:42.731,ID_152
Tesco Granny Smith Apple 6 Pack,1,1.95,1.0,2024-03-04 18:23:42.731,ID_2017
Tesco Multiseed Batch Medium Sliced White Loaf 800g,1,1.15,1.0,2024-03-04 18:23:42.731,ID_1882
Banana Each (C),6,0.27,6.0,2024-03-04 18:23:42.731,ID_49
Tesco Taramasalata 200G (C),2,0.52,2.0,2024-03-04 18:23:42.731,ID_16
Old El Paso Sliced Green Jalapenos 215G,1,2.1,1.0,2025-01-28 18:03:52.802,ID_433
Old El Paso Smoky Bbq Fajita Seasoning Mx 35G,1,1.25,1.0,2025-01-28 18:03:52.802,ID_1575
Tesco Brown Onions 485G,1,0.9,1.0,2025-01-28 18:03:52.802,ID_165
Tesco Halloumi 225G,1,2.4,1.0,2025-01-28 18:03:52.802,ID_253
Sabra Houmous Extra 200G,1,1.57,1.0,2025-01-28 18:03:52.802,ID_1677
Banana Each (C),5,0.27,5.0,2025-01-28 18:03:52.802,ID_49
Tesco Loose Red Peppers(C),1,0.65,1.0,2025-01-28 18:03:52.802,ID_3
Tesco Spinach 250G,1,1.3,1.0,2025-01-28 18:03:52.802,ID_35
Tesco Plain White Tortilla Wraps 8 Pack,1,1.4,1.0,2025-01-28 18:03:52.802,ID_2033
Tesco Garlic Twin Pack (C),1,0.65,1.0,2025-01-28 18:03:52.802,ID_17
Tesco Ripe & Ready Avocados Twin Pack,1,1.5,1.0,2025-01-28 18:03:52.802,ID_1979
Tesco Pink Lady Apple Min 6 Pack (C),1,3.2,1.0,2025-01-28 18:03:52.802,ID_148
Tesco Fresh Soured Cream 142Ml,1,0.85,1.0,2025-01-28 18:03:52.802,ID_25
Tesco Salad Tomatoes 360G (C),1,1.0,1.0,2025-01-28 18:03:52.802,ID_12
Cucumber Whole Each (C),1,0.89,1.0,2025-01-28 18:03:52.802,ID_45
Tesco Ready Rolled Puff Pastry 320G,1,1.2,1.0,2024-12-10 13:22:59.344,ID_2117
Tesco Low Calorie Indian Tonic Water 1 Litre,2,0.57,2.0,2024-12-10 13:22:59.344,ID_1194
Tesco Soft Cheese Plain Full Fat 200G,1,1.5,1.0,2024-12-10 13:22:59.344,ID_2118
Tesco Sage & Onion Stuffing Mix 170G,1,0.45,1.0,2024-12-10 13:22:59.344,ID_2119
Tesco Maris Piper Potatoes 2Kg,1,1.8,1.0,2024-12-10 13:22:59.344,ID_18
Tesco Smoked Salmon 150g,1,5.1,1.0,2024-12-10 13:22:59.344,ID_2120
Tesco 12 Yorkshire Puddings 220G,1,1.4,1.0,2024-12-10 13:22:59.344,ID_2121
Tesco Leeks Loose,1,2.78,1.0,2024-12-10 13:22:59.344,ID_396
Tesco Dill 20G,1,0.52,1.0,2024-12-10 13:22:59.344,ID_359
4.00 Minimum Basket Charge Tesco.Com Groceries,1,0.0,1.0,2024-12-10 13:22:59.344,ID_2122
Kent Whole Cucumber Each,1,0.89,1.0,2024-12-10 13:22:59.344,ID_1821
Baileys Original Irish Cream Liqueur Bottle 17% Vol 1L,1,13.0,1.0,2024-12-10 13:22:59.344,ID_2073
Tesco British Large Chicken 2.0Kg - 2.4Kg,1,6.0,1.0,2024-12-10 13:22:59.344,ID_2123
Vineyards Mulled Wine 75Cl,2,2.5,2.0,2024-12-10 13:22:59.344,ID_1777
Tesco Abominable Snowman Mini Crackers 6pk,1,3.0,1.0,2024-12-10 13:22:59.344,ID_2124
Delivery Service Charge,1,0.01,1.0,2024-12-10 13:22:59.344,ID_2125
Schwartz Luxury Bread Sauce 40G,1,0.95,1.0,2024-12-10 13:22:59.344,ID_2126
Tesco Carrots 1Kg,1,0.69,1.0,2024-12-10 13:22:59.344,ID_1270
Creamfields Single Cream 300Ml,1,0.99,1.0,2024-12-10 13:22:59.344,ID_2127
Tesco Red Pepper Houmous 182g,2,1.15,2.0,2024-12-10 13:22:59.344,ID_1890
Walkers Sensations Crisps - Thai Sweet Chilli 150g,1,1.45,1.0,2024-12-10 13:22:59.344,ID_2128
Tesco Whole Pickled Gherkins 680G,1,1.8,1.0,2024-12-10 13:22:59.344,ID_257
Cecile's Cuisine 16 Cocktail Blinis 135G,3,1.9,3.0,2024-12-10 13:22:59.344,ID_2129
Tesco Pink Candy Stripe 12 Candles & Holde,1,1.0,1.0,2024-12-10 13:22:59.344,ID_2130
Tesco Butternut Squash Each,1,1.45,1.0,2024-12-10 13:22:59.344,ID_1163
Tesco Parsnips 500G,1,0.75,1.0,2024-12-10 13:22:59.344,ID_1967
Tesco Low Calorie Indian Tonic Water 1 Litre,1,0.56,1.0,2024-12-10 13:22:59.344,ID_1194
Tesco Plain Flour 1.5Kg,1,0.79,1.0,2024-12-10 13:22:59.344,ID_201
Ocean Spray Whole Cranberry Sauce 200g,1,1.0,1.0,2024-12-10 13:22:59.344,ID_2131
Stella Artois Premium Lager 4 X 568Ml,1,6.0,1.0,2022-06-11 14:10:33.160,ID_429
Lipton Ice Tea Peach Bottle 500ml,1,1.4,1.0,2022-06-11 14:10:33.160,ID_174
Old El Paso Refried Beans 435G,1,1.7,1.0,2022-03-14 15:50:34.932,ID_249
Tesco Salad Tomatoes 360G (C),1,0.75,1.0,2022-03-14 15:50:34.932,ID_12
Banana Each (C),6,0.25,6.0,2022-03-14 15:50:34.932,ID_49
Tesco Baby Button Mushrooms 200G (C),1,0.82,1.0,2022-03-14 15:50:34.932,ID_466
Simon Howie Black Pudding 200G,1,1.0,1.0,2022-03-14 15:50:34.932,ID_446
Tesco Ready to Eat Large Avocado Each,2,0.9,2.0,2022-03-14 15:50:34.932,ID_1918
Tesco Celery Sticks 250G,1,0.6,1.0,2022-03-14 15:50:34.932,ID_80
Tesco Fresh Egg Custard Tarts 2 Pack,1,0.75,1.0,2022-03-14 15:50:34.932,ID_1877
Tesco Sweet & Easy Peel Clementines 600g,1,2.3,1.0,2022-03-14 15:50:34.932,ID_1876
Tesco Granny Smith Apple 6 Pack,1,1.0,1.0,2022-03-14 15:50:34.932,ID_2017
